,country_text,start_procedures,start_cost,year,start_cost_1,start_procedure_1,cpi,cpi_5geo,cpi_7geo,cpi_5geo_1,cpi_7geo_1,deflator,deflator_5geo,deflator_7geo,deflator_5geo_1,deflator_7geo_1,entrepreneurial_intention,entrepreneurship_desirable,establish,necessity_driven,male,country_short,ln_prgdp,ln_prgdp_1,growth_prgdp,growth_prgdp_1,govcon,govcon_1,trade,trade_1,pop_retire,pop_retire_1,tertiary,tertiary_1,csh_i,csh_i_1,labor,labor_1,unemp,unemp_1,polity,polity_1,corruption,corruption_1,country_id,ycode1,ycode2,ycode3,ycode4,ycode5,ycode6,ycode7,ycode8,ycode9,ycode10,ycode11,ccode1,ccode2,ccode3,ccode4,ccode5,ccode6,ccode7,ccode8,ccode9,ccode10,ccode11,ccode12,ccode13,ccode14,ccode15,ccode16,ccode17,ccode18,ccode19,ccode20,ccode21,ccode22,ccode23,ccode24,ccode25,ccode26,ccode27,ccode28,ccode29,ccode30,ccode31,ccode32,ccode33,ccode34,ccode35,ccode36,ccode37,ccode38,ccode39,ccode40,ccode41,ccode42,ccode43,ccode44,ccode45,ccode46,ccode47,ccode48,ccode49,ccode50,ccode51,ccode52,ccode53,ccode54,ccode55,ccode56,ccode57,ccode58,ccode59,ccode60,ccode61,ccode62,ccode63,ccode64,ccode65,ccode66,ccode67,ccode68,ccode69,ccode70,ccode71,ccode72,ccode73,ccode74,ccode75,ccode76,ccode77,ccode78,ccode79,ccode80,ccode81,ccode82,ccode83,ccode84,ccode85,ccode86,ccode87,ccode88,ccode89,ccode90,ccode91,ccode92,ccode93,ccode94,ccode95,ccode96,ccode97,ccode98,ccode99,ccode100,ccode101,ccode102,ccode103,ccode104,ccode105,ccode106,ccode107,ccode108,ccode109,ccode110,ccode111,ccode112,ccode113,ccode114,ccode115,ccode116,ccode117,ccode118,ccode119,ccode120,ccode121,ccode122,ccode123,ccode124,ccode125,ccode126,ccode127,ccode128,ccode129,ccode130,ccode131,ccode132,ccode133,ccode134,ccode135,ccode136,ccode137,ccode138,ccode139,ccode140,ccode141,ccode142,ccode143,ccode144,ccode145,ccode146,ccode147,ccode148,ccode149,ccode150,ccode151,ccode152,ccode153,ccode154,ccode155,ccode156,ccode157,ccode158,ccode159,ccode160,ccode161,ccode162,ccode163,ccode164,ccode165,ccode166,ccode167,ccode168,ccode169,ccode170,ccode171,ccode172,ccode173,ccode174,ccode175,ccode176,ccode177,ccode178,ccode179,ccode180,ccode181,ccode182,ccode183,ccode184,gdp_d50,cost_d50,inf_d50,tertiary_d50,corruption_d50,pop_retire_d50,polity_d50,gdp_d50_1,cost_d50_1,tertiary_d50_1,pop_retire_d50_1,polity_d50_1,cost_50,cost_infgeo,cost_d25,cost_infgeo_25,cost_d75,cost_infgeo_75,inf7_d50,cost_inf7geo,cost_inf7geo_25,cost_inf7geo_75,deflator_d50,deflator7_d50,cost_deflator5geo,cost_deflator5geo_25,cost_deflator5geo_75,cost_deflator7geo,cost_deflator7geo_25,cost_deflator7geo_75,inf_d50_1,corruption_d50_1,cost_d50_2,pro_d50_1,gdp_d75_1,gdp_d25_1,cost_d75_1,cost_d25_1,cost_dd25_1,cost_cost_dd25_1,pro_cost_dd25_1,cost_50_1,cost_cost_50_1,pro_cost_50_1,inf7_50_1,nascent,rinterest,deposit,spread
1056,Madagascar,8.0,62.6,2009,71.3,8.0,8.956741,12.474781,10.885609,10.235446,10.551076,8.362817,12.506835,11.4469185,11.170245,11.178574,,,,,,MDG,5.6422396,5.711356,-6.9116592,0.040572643,0.09451269,0.09278872,0.73996675,0.83449805,0.02865815,0.028847534,0.034382902,0.032432698,0.34764212,0.40314907,89.9,89.5,4.8,4.3,2.3979,2.8904,3.0,3.4,Madagascar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,62.6,12.474781,0.034382902,3.0,0.02865815,2.3979,1.0,62.6,0.032432698,0.028847534,2.8904,0.0,0.0,0.0,0.0,1.0,12.474781,10.885609,0.0,0.0,10.885609,12.506835,11.4469185,0.0,0.0,12.506835,0.0,0.0,11.4469185,12.474781,3.4,71.3,8.0,1.0,1.0,71.3,71.3,0.0,0.0,0.0,0.0,0.0,0.0,10.885609,,33.80974,11.5,33.5
1057,Ecuador,14.0,35.3,2009,29.2,14.0,5.157924,3.7467995,5.5464067,3.6564069,9.213569,0.65553755,8.053098,8.9812565,7.42819,10.872,31.0,78.02,16.09,32.37,16.07,ECU,8.0784025,8.089481,-1.1078835,0.044732094,0.13725716,0.11830435,0.5210485,0.68056947,0.05987717,0.058703728,,0.3892361,0.25639266,0.2638751,70.3,70.7,6.5,6.0,2.7726,2.7726,2.2,2.0,Ecuador,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35.3,3.7467995,,2.2,0.05987717,2.7726,1.0,35.3,0.3892361,0.058703728,2.7726,1.0,3.7467995,0.0,0.0,1.0,3.7467995,5.5464067,5.5464067,0.0,5.5464067,8.053098,8.9812565,8.053098,0.0,8.053098,8.9812565,0.0,8.9812565,3.7467995,2.0,29.2,14.0,1.0,0.0,29.2,0.0,0.0,0.0,0.0,1.0,29.2,14.0,5.5464067,6.33,,4.78,
1058,Vanuatu,8.0,69.7,2009,69.9,8.0,4.250501,2.6785207,2.6242085,2.321259,2.459291,2.3183575,3.8137035,3.228747,2.5179656,2.7270415,,,,,,VUT,7.6718197,7.6631675,0.865221,0.03834915,0.17275798,0.16212444,1.0538543,1.0278053,0.03804456,0.036510088,,,0.39892507,0.40558705,71.7,72.4,,,,,3.2,2.9,Vanuatu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,69.7,2.6785207,,3.2,0.03804456,,1.0,69.7,,0.036510088,,0.0,0.0,0.0,0.0,1.0,2.6785207,2.6242085,0.0,0.0,2.6242085,3.8137035,3.228747,0.0,0.0,3.8137035,0.0,0.0,3.228747,2.6785207,2.9,69.9,8.0,1.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6242085,,3.1166978,1.25,4.25
1059,Benin,10.0,198.1,2009,197.1,10.0,2.15683,3.82018,3.2930696,2.5467055,2.7426133,1.950707,3.509099,3.074538,2.4479265,2.455895,,,,,,BEN,6.313398,6.3164835,-0.30856133,0.01885128,0.12045286,0.11846491,0.40892863,0.47281602,0.028752789,0.028628772,0.0987016,0.077871196,0.21221575,0.20723784,73.5,73.4,1.2,1.1,2.8904,2.8904,2.9,3.1,Benin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,198.1,3.82018,0.0987016,2.9,0.028752789,2.8904,1.0,198.1,0.077871196,0.028628772,2.8904,0.0,0.0,0.0,0.0,0.0,0.0,3.2930696,0.0,0.0,0.0,3.509099,3.074538,0.0,0.0,0.0,0.0,0.0,0.0,3.82018,3.1,197.1,10.0,1.0,1.0,197.1,197.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2930696,,,3.5,
1060,"Korea, Rep.",10.0,16.9,2009,17.1,10.0,2.757001,3.155415,3.1503701,2.9256632,3.0646493,3.5422885,1.8386031,2.2335584,1.9251864,2.331686,,,,,,KOR,9.9511595,9.948865,0.22945404,0.020702362,0.15169299,0.14644857,0.90412635,0.99933547,0.10708657,0.103273585,1.0156674,1.0175924,0.28465658,0.33018512,64.7,65.2,3.6,3.2,,,,,"Korea, Rep.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,3.155415,1.0,3.155415,1.0,3.155415,0.0,3.1503701,3.1503701,3.1503701,0.0,0.0,1.8386031,1.8386031,1.8386031,2.2335584,2.2335584,2.2335584,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.1,10.0,1.0,17.1,10.0,0.0,,2.0347996,3.4825,2.1666667
1061,Philippines,17.0,22.7,2009,24.1,17.0,4.2190304,5.5833654,4.6947327,4.3920574,4.2873015,2.7732468,5.3768244,4.889397,4.5107217,4.608561,,,,,,PHL,7.1925683,7.1959333,-0.33650398,0.0258317,0.09860312,0.08831777,0.6559039,0.76282275,0.039898045,0.03843186,0.2819964,0.2884396,0.16591561,0.19288059,65.8,65.4,7.5,7.3,2.9444,2.9444,2.4,2.3,Philippines,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.7,5.5833654,0.2819964,2.4,0.039898045,2.9444,1.0,22.7,0.2884396,0.03843186,2.9444,1.0,5.5833654,1.0,5.5833654,1.0,5.5833654,4.6947327,4.6947327,4.6947327,4.6947327,5.3768244,4.889397,5.3768244,5.3768244,5.3768244,4.889397,4.889397,4.889397,5.5833654,2.3,24.1,17.0,1.0,0.0,24.1,0.0,1.0,24.1,17.0,1.0,24.1,17.0,4.6947327,,5.636603,2.741,5.8251667
1062,St. Lucia,6.0,22.6,2009,23.7,6.0,-1.672072,3.5731568,2.6527293,2.3579226,2.3951015,-0.19845745,4.1722326,3.5542872,5.1310945,3.442289,,,,,,LCA,8.697858,8.705592,-0.7734299,0.01921177,0.13814037,0.1308659,1.0130076,1.1579065,0.0814288,0.07861448,0.176504,0.1594777,0.28976583,0.32443452,74.1,73.7,,,,,,,St. Lucia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,3.5731568,1.0,3.5731568,1.0,3.5731568,0.0,2.6527293,2.6527293,2.6527293,0.0,0.0,4.1722326,4.1722326,4.1722326,3.5542872,3.5542872,3.5542872,0.0,,0.0,0.0,1.0,0.0,23.7,0.0,1.0,23.7,6.0,1.0,23.7,6.0,0.0,,10.793935,3.2512915,7.3307195
1063,Eritrea,13.0,102.2,2009,125.8,13.0,,,,,,29.504507,13.254485,14.860624,14.363687,14.718888,,,,,,ERI,5.416487,5.3988886,1.7598629,-0.12413645,0.20111734,0.26360843,0.2797214,0.3056095,0.022733185,0.02232728,0.0170942,,0.092637956,0.1271354,85.8,85.7,7.3,7.5,1.3863,1.3863,2.6,2.6,Eritrea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,102.2,,0.0170942,2.6,0.022733185,1.3863,1.0,102.2,,0.02232728,1.3863,0.0,,0.0,,0.0,,,,,,13.254485,14.860624,0.0,0.0,0.0,0.0,0.0,0.0,,2.6,125.8,13.0,1.0,1.0,125.8,125.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1064,Armenia,8.0,3.6,2009,4.8,8.0,3.406767,4.7296634,4.196233,3.9038196,3.3845353,2.556935,4.872158,4.4666257,4.5879407,4.194098,,,,,,ARM,7.576785,7.7263503,-14.956522,0.07111311,0.13336621,0.10229204,0.5847887,0.5570286,0.107584074,0.11023388,0.4911955,0.46580583,0.34669712,0.40871143,62.7,63.9,18.7,16.4,2.7726,2.7726,2.7,2.9,Armenia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.6,4.7296634,0.4911955,2.7,0.107584074,2.7726,1.0,3.6,0.46580583,0.11023388,2.7726,1.0,4.7296634,1.0,4.7296634,1.0,4.7296634,4.196233,4.196233,4.196233,4.196233,4.872158,4.4666257,4.872158,4.872158,4.872158,4.4666257,4.4666257,4.4666257,4.7296634,2.9,4.8,8.0,1.0,0.0,4.8,0.0,1.0,4.8,8.0,1.0,4.8,8.0,4.196233,,15.803452,8.652928,10.111542
1065,Serbia,11.0,7.6,2009,8.9,11.0,8.116951,11.490851,12.365624,10.983442,21.565475,8.298036,10.801824,12.064397,11.194167,20.999098,22.2,68.89,10.12,41.41,7.0,SRB,8.310495,8.338141,-2.7646065,0.056533813,0.18832132,0.19450754,0.6959133,0.8325587,0.14897372,0.14821766,0.4984967,0.48665377,0.19415592,0.30325907,61.5,63.2,16.6,13.6,2.9444,2.9444,3.5,3.4,Serbia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.490851,1.0,11.490851,1.0,11.490851,0.0,12.365624,12.365624,12.365624,0.0,0.0,10.801824,10.801824,10.801824,12.064397,12.064397,12.064397,0.0,0.0,0.0,0.0,1.0,0.0,8.9,0.0,1.0,8.9,11.0,1.0,8.9,11.0,0.0,2.22,3.215168,5.06,6.72
1066,Sudan,10.0,50.8,2009,57.9,10.0,11.248547,9.253561,8.900205,7.9625583,7.5681973,3.9594767,10.865601,10.191325,9.962221,8.360652,,,,,,SDN,6.692924,6.6890526,0.3871441,0.04667282,0.1248129,0.12050986,0.35967046,0.43685052,0.03121151,0.030999238,0.1487384,0.1458062,0.24495895,0.24575268,54.1,54.0,14.6,14.8,1.9459,1.9459,1.5,1.6,Sudan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,50.8,9.253561,0.1487384,1.5,0.03121151,1.9459,1.0,50.8,0.1458062,0.030999238,1.9459,0.0,0.0,0.0,0.0,1.0,9.253561,8.900205,0.0,0.0,8.900205,10.865601,10.191325,0.0,0.0,10.865601,0.0,0.0,10.191325,9.253561,1.6,57.9,10.0,1.0,1.0,57.9,57.9,0.0,0.0,0.0,0.0,0.0,0.0,8.900205,,,,
1067,Uruguay,11.0,43.5,2009,46.0,11.0,7.0991673,7.2349553,9.843207,9.433337,9.3265505,7.747542,6.897211,9.033301,8.532278,8.566374,20.7,65.36,5.95,21.81,16.87,URY,8.763721,8.725716,3.800583,0.06599045,0.12943794,0.12213086,0.53405595,0.6520809,0.13868128,0.13789769,0.6323914,0.6459832,0.19624776,0.23208094,76.0,75.6,7.3,7.6,3.0445,3.0445,6.7,6.9,Uruguay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2349553,0.0,0.0,1.0,7.2349553,0.0,9.843207,0.0,9.843207,0.0,0.0,6.897211,0.0,6.897211,9.033301,0.0,9.033301,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,46.0,11.0,0.0,8.11,6.9953337,4.4005837,10.884258
1068,Ghana,8.0,30.6,2009,38.9,10.0,19.250715,13.159365,15.237112,15.065985,17.42333,17.22959,27.132368,26.729256,28.88201,28.823822,,,,,,GHA,6.3543997,6.346023,0.83765984,0.055179596,0.11734054,0.11242441,0.7159474,0.6951422,0.03519488,0.03498494,0.0878976,0.0842508,0.21623607,0.21452314,69.8,69.7,2.2,4.3,2.9444,2.9444,3.9,3.9,Ghana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.6,13.159365,0.0878976,3.9,0.03519488,2.9444,1.0,30.6,0.0842508,0.03498494,2.9444,1.0,13.159365,0.0,0.0,1.0,13.159365,15.237112,15.237112,0.0,15.237112,27.132368,26.729256,27.132368,0.0,27.132368,26.729256,0.0,26.729256,13.159365,3.9,38.9,10.0,1.0,1.0,38.9,38.9,0.0,0.0,0.0,1.0,38.9,10.0,15.237112,,,17.064167,
1069,Malaysia,10.0,18.9,2009,23.1,10.0,0.5833084,3.102276,2.612879,2.217352,2.0440674,-5.9922967,6.7972794,5.760939,5.3886685,4.040815,5.06,58.89,4.31,25.1,5.12,MYS,8.701669,8.733823,-3.2154083,0.029873848,0.1304848,0.11504758,1.6255897,1.7666788,0.04791411,0.04719389,0.3572051,0.33710048,0.17835554,0.21458378,62.0,62.3,3.7,3.3,2.8332,2.8332,4.5,5.1,Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.102276,1.0,3.102276,1.0,3.102276,0.0,2.612879,2.612879,2.612879,0.0,0.0,6.7972794,6.7972794,6.7972794,5.760939,5.760939,5.760939,0.0,0.0,0.0,0.0,1.0,0.0,23.1,0.0,1.0,23.1,10.0,1.0,23.1,10.0,0.0,1.71,11.782092,2.0816667,3.0025
1070,"Macedonia, FYR",7.0,3.8,2009,6.6,9.0,-0.739634,2.938131,2.585026,1.5263499,2.155847,0.2950786,3.593265,2.9319859,2.827967,2.823962,,,,,,MKD,8.182031,8.1874,-0.53691864,0.051403046,0.19075687,0.18583238,0.87176996,1.1157005,0.11111991,0.10962523,0.3898286,0.39112702,0.25742483,0.27932703,63.9,63.5,32.2,33.8,,,,,"Macedonia, FYR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,2.938131,1.0,2.938131,1.0,2.938131,0.0,2.585026,2.585026,2.585026,0.0,0.0,3.593265,3.593265,3.593265,2.9319859,2.9319859,2.9319859,0.0,,0.0,0.0,1.0,0.0,6.6,0.0,1.0,6.6,9.0,1.0,6.6,9.0,0.0,,9.749534,7.045847,3.027534
